text,label
بندخل معقولة في,0
فالمنطقة الشرقية,0
ااء درا جدواك الاقتصادية,1
اولها سؤال وين افتح اي مدينة ليش,0
فبدينا بعد ذلك تحت اشراف سمو,0
احنا راح,0
mandate من سمو,0
الان اء وش كانت رؤيته في ذيك اللحظة حنا نتكلم على الفين وخمسطعش لسى,0
الفكرة كانت,0
جاية في ترتيب معين يغطي لك بس لو,0
بعدين اء كنا انه غالبا كانوا يس يعطونا ال menu ورقي,1
كا franchise اتفاقيتكم انه انتم تمثلون nozomi في كل السعودية franchise احنا franchisees وش اهم شروط هذا الوكالة,1
يعني هي,0
اذا اذا بغيره لازم ثقة تمام,1
اذا ماني غلطان لاكوتشينا الايطالي اللي تحت اللي الان,0
فالمكان الفلاني خل نتقابل قلت له ok رحت اتقابل معه,1
احب مجموعة من المطاعم هناك,1
gaming والالعاب الالكترونية ومسابقات الالكترونية,1
الى مالا,0
كان تحت صاحب مط صاحب حلويات,1
وتبغى تشوف انت وين تبغى تستثمر you,0
قلت له ابد اتفقنا على السعر دفع لي down payment,0
وش فكرة هالادارة وليش قائدها موب محلي,1
هم مع ال cv هم مع ال cv نعم اللي هي مية وسبعين مليون دولار تقريبا لا عفوا,1
باستثناء بليونير بليونير هو اللي تقييمه نازل مرة على فكرة انت تعرف الشيء هذا صح ايه,1
يقول فيه مستثمرين فالطريق,1
هاه ننمو الحمدلله ميتين فالمية ميتين فالمية سنويا سنويا على مستوى طبعا ال ال الشركة كلها منها عدد عملاء,1
مثلا جدة ياخذ عليك مية الف دولار او خمسين الف دولار والفرع الاول كم اخذ عليكم,1
لكن ماراح,0
اء الخطوط السعودية ومانجحوا فيها بشكل كبير اللي الخيالة الفرسان او الخيالة,1
ما تجي تقول لا والله,0
و i met so many people tell you the truth انه interviews وذا and it didnt work out اخر شيء,1
ال ال الاعضاء لانه,0
امم تنس ارضي,0
ثلاثة كانوا مهتمين,0
و i was going through the names يعني و name by name فا ما كان مقتنع بشكل كامل بمعظم الاسماء قال لا جيب لي احد ثاني,1
كان مافيه,0
والله والحمدلله ما سار فاخذنا الخطوات الجريئة فالرياض بدينا نشيل الستار اللي كانت تفصل لو تتذكر,1
اذا احد اتصل علي ok,0
اء لو لو غيرت ال menu سويت لك bundling او بعض العروض,1
فهذي ال اللجنة,0
يعني زي ال reits اللي هي الصناديق العقارية كانت معي كان معي برضو,1
ممكن يصبحون مليارديرية من شركاتهم الناشئة,1
بال ال start up يعني انا اذكر انه اول جولة سويتها,1
والمطعم دائما حيضل ماراح ماعمره يكبر حيضل دائما,0
التعرف على مصعب,0
يوافقوا عليها او يرفضوها هذي على مستوى الادارة,0
versus تشيلسي توه,0
مو على نظام يعني حتى اصلا نظام الت التجاري فالسعودية كان ما يدعم هالشيء يعني شركاتنا اصلا غيرنا,1
و برضو اء كانوا هذا عشان الجولة الاخيرة,1
وندخل في تفاصيل شركاتها عشان هم فقط اثنين نواب لكن كلهم من the same level ممتاز اي يعني الاخرين chef of staff,1
ال agility اللي كانت,0
فاخذنا التصميم والقطع اللي موجودة و و الى اخره والاشكال الهندسية من منطقة فينيسيا لانه,0
ايه يعطوك,0
باستثناء بليونير بليونير هو اللي تقييمه,0
اء المبلغ كان غالي يعني انا اول مرة ادفع بالدولار لمحامي شخصي,0
ولادتها صح من,0
ok ما تغيرت لكن ال decor المكان صحيح تغير,1
مطاعم الان موجودة,0
نسبة النجاح اقصى نسبة نجاح بتكون مية بالمية,1
يعني هي هي ماهي فاهمتنا كويس ولمن تترجم له فمانعرف وش قاعدة تترجم له بالضبط فا ماهو نقول family عندنا يعني المطعم قال كيف يعني,1
ترا ما صار شيء لكن حطوا في بالكم ان ننتبه من الاشخاص اللي زي كذا يعني,1
شلون شكلت فريقك وليش كنتوا تداومون فالمبنى صيانة,1
يعني مش مبدعين اكثر ok يعني اليوم احنا نشوف نتوقع بس انت عندك البيانات عندك الارقام,1
ندور لهم على sports مافيها يعني اقل احتكاك جسدي او يعني مافيه اصابات,0
lpm البجيري كيف تشوف شتوي حقه فالشتاء اشيل,0
فا it was,1
well connected مع ال مثلا vseed اللي برا اللي يبغوا يدخلوا السعودية فا,1
وش علاقة الصندوق,0
يتابعوا مع كل ال portfolio companies وش اللي جالس يصير,1
وكنت عنده,0
اشراف يومي ترا its a passion ماتقدر ترا مثل الطفل الصغير تقدر يجيك عندك طفل صغير وتهمله ماتقدر,1
بيجلس فاضي و family قلنا له احنا متفهمين وجهة نظرك كا designer لكن لازم نسوي هذا الشيء,1
وامثلك انت قالي خلاص ابركها من ساعة,1
شكاوى مهولة,1
حنا again يعني يمكن انت تكلمت قبل كذا على الاقتصاد القديم والاقتصاد الجديد,1
الامير اء عبدالله بن نايف في,0
give me an example كنت اجلس مع كذا كنت اجلس مع كثير من,0
يعني هو رئيس ال المجلس الشؤون الاقتصادية والتنمية,1
هو كنز بالنسبة لكم وكنز بالنسبة للاشخاص اللي يسمعوا,0
اء الكراسي نفس الكراسي بس foldable عشان تتجمع وتروح وتنحط,1
ال cost الى وصوله الى مطعمك او مقرك او مطبخك اعلى من ال cost في مكان ثاني ليش,1
الرويق عمر المجدوعي يبيع الخبز يبيع الخبز على لمحمد الرويغ اه بالصدفة وانا قاعد,1
تم اطلاقه اذا ماكنت غلطان رقم واحد فال من الثلاث طعشر برنامج مبدئيا كانت وبعدين صارت اثنعشر برنامج,1
للمستثمرين في,0
هذي الفين وسبع طعش الاربعة مليون دولار اه ايه ايه,0
انتم لسى ما فتحنا لان logistically ما شاء الله المملكة العربية السعودية كبيرة ايه فانت لما تتكلم تسافر من جدة للرياض,1
اء الرياض جدة الشرقية العلا دبي خمس نشتغل في خمس مدن خمس مدن,1
بس هذا,0
الموظف اللي هنا مع الموظف اللي هنا مع الموظف اللي هنا مع الادارة هذي مع,0
صحيح يعني يكون فعلا,1
فكل مكان,0
الاكثر الاكل الايراني كا cuisine طعم ونحبه فيه ارزاز وفيه والناس يحبونه يعني غريب انه ما فيه شيء موجود فالسوق الاكل الهندي,1
الفين وخمس طعش فاربع طعش كان كله شرقية همم خمس طعش دخلت الرياض اعطيك معلومة,1
فيعني تيسرت من الناحية هذي وكيف اء وكيف صار,0
versus لو اشتريته اليوم كم بيطلع,0
وهذا ال case ينطب او هذي الحالة تنطبق على اغلب المطاعم,1
وفيليه staging,0
من ال اء يعني مستثمرين وتبدا تختار انت منهم وتبدا تاخذ ال terms وال evaluation اللي انت يناسبك,1
من لحظة انطلاق,0
كل هذي تحت ال ال العقار والبنية التحتية,1
تعطيه بيانات اء,0
فقال فقل فعرضت عليه خدماتي قلت له ابو عبدالعزيز خلينا,1
